venue.id,venue.name,venue.location.lat,venue.location.lng,borough
428a8580f964a52083231fe3,Hard Rock Cafe,40.75703518267677,-73.98661120492818,Times Square
4ab2a782f964a520c86b20e3,P.J. Clarke's,40.77184767661627,-73.98277613228194,Manhattan Community Board 7
4b6dbc02f964a520c98a2ce3,New York Pão de Queijo,40.762600555726785,-73.92599225210006,Queens
4aaa9905f964a520865620e3,Sunswick 35/35,40.75660033645169,-73.925403515956,Sunnyside Gardens
4532a38ef964a520843b1fe3,Donovan's Pub,40.74535632079923,-73.9065903558088,Woodside
4a01d7b8f964a52001711fe3,Hillstone,40.74270389424719,-73.98474547695578,Manhattan Community Board 5
4d757b46e40aa09373dd0be2,Bareburger,40.746151934915,-73.97813209894593,Manhattan Community Board 6
4393dd78f964a520782b1fe3,The Spotted Pig,40.73566739355822,-74.00681497618615,Manhattan Community Board 2
57911422498ec56d4c4f66d0,Strange Flavor Burger Shack,40.70589163536293,-73.92375910704625,Brooklyn
40c10d00f964a520dd001fe3,Ruby's Café,40.722292,-73.996248,Little Italy
5684054c498e5bcb99c29669,Shake Shack,40.73434212849752,-73.86960273620892,Elmhurst
4df0f5d7cc3fdd9d03f786bb,F. Ottomanelli Burgers and Belgian Fries,40.745027624845875,-73.90407788526826,Queens
471c8c85f964a520b34b1fe3,Royale,40.725799064477044,-73.97772123348943,Manhattan Community Board 3
4b76ddd8f964a52075652ee3,Fame Diner,40.72720304445241,-73.89334857203721,Queens
4f36cf39e4b0fc67a89276f5,Bareburger,40.768504958401984,-73.95519116524162,Manhattan Community Board 8
596ea52ec9a51775f8ac079d,Burger & Lobster,40.756104102267884,-73.98497824808942,Times Square
4c20ecac4889a59372262720,Five Guys,40.758195561553535,-73.97970985854454,Midtown
4b54b469f964a5200dc827e3,Jimbo's,40.75662548937258,-73.96419952740159,Manhattan Community Board 6
3fd66200f964a520e3e51ee3,Fanelli Café,40.724607,-73.998751,Manhattan Community Board 2
52b9e60e498ee2a60dd5cff7,Schnipper's Quality Kitchen,40.756824454494144,-73.97217332289648,Midtown East
580b8fa5d67c230d46aa5551,Black Tap,40.76363402931113,-73.97971335583226,Manhattan Community Board 5
5811375238fa65669ad8deba,Shake Shack,40.750954417203445,-73.99127483494439,Manhattan Community Board 5
4fea4f60e4b020f59d4b35ab,Dudley's,40.718053,-73.990353,Chinatown
4f53bec1e4b0b589397c60a5,Corner Bistro,40.74476754006533,-73.95349477344013,Queens
5787b68e498efcabbebba4f8,Shake Shack,40.71070286896417,-74.00902390480042,Manhattan Community Board 1
506a4ca93950fb884c1a399c,Melt Shop,40.745008,-73.990883,NoMad
593332f9123a1963f539daa0,Emily West Village,40.729337024893994,-74.00372444988442,West Village
4b21388df964a520793824e3,Five Guys,40.76255269535465,-73.97689791752381,Manhattan Community Board 5
55a958f7498e5e476a2271c4,J.G. Melon,40.729151370984674,-74.0012631457667,Manhattan Community Board 2
48af085cf964a520ab511fe3,Black Iron Burger,40.72412433332071,-73.9825965560586,Manhattan Community Board 3
4b44c9b4f964a52030fc25e3,Five Guys,40.75165562066562,-73.97390477195984,Manhattan Community Board 6
528d3763498e3be0efe0d555,Breakroom,40.716656,-73.999722,Five Points
4ce6d20af08f8eece5b40130,The Counter,40.755227992880755,-73.98674681653998,Times Square
556ba8b9498e6e52f53005cb,Bareburger,40.76722476910784,-73.98349463939672,Manhattan Community Board 5
488f2318f964a5205b511fe3,The Dram Shop,40.66870925103116,-73.98509350675076,Brooklyn
5978cb3fa6031c0962d4ac37,Marty's V Burger,40.741970417343246,-73.98270958092127,Manhattan Community Board 5
4e932e7fb8032b150b0cd628,Burger Club,40.76648708944814,-73.9205783587744,Queens
5ad76d5425ecca1d544a8cfc,Shake Shack Innovation Kitchen,40.729197327919145,-74.00542139246019,Manhattan Community Board 2
5454f323498ea04d5b24d647,Melt Shop,40.763919,-73.98528,Manhattan Community Board 5
54f03650498ee77ce407e052,5 Napkin Burger,40.767448,-73.9596012,Lenox Hill
3fd66200f964a520efe61ee3,Julius',40.73449699128521,-74.00147997860874,West Village
5af76fcc56c89f002ce17cd2,Bareburger,40.721636,-73.988523,Lower East Side
52b4ee02498edba6bb1c6d28,Melt Shop,40.76099,-73.982246,Midtown
5674a7af498e82a72f522dc3,Emoji Burger,40.749588946573525,-73.88590551928344,Queens
4b6caaddf964a520ac4a2ce3,The Whiskey Brooklyn,40.72109064702188,-73.95698044491498,Brooklyn
544546e9498e4180ba7d752f,The Happiest Hour,40.73474710412029,-73.99970990251263,Manhattan Community Board 2
4f3f1c677beb0c912e6018ae,5 Napkin Burger,40.7332438,-73.9874588,Manhattan Community Board 3
5713b49f498e648da2461b17,Shake Shack,40.719641,-73.843896,Queens
57472b7c498e55ebfc2db1a9,Frites 'n' Meats Dumbo,40.70301351200653,-73.98674195168171,Brooklyn
553ffa91498e2c76f06c0c03,SVL Bar,40.76981639052601,-73.91853012633574,Queens
59038d3bff1902109c6aa819,Flip N Toss,40.73347059050955,-74.00360251762612,Manhattan Community Board 2
4e031ac452b10583352d4e83,Schnipper's Quality Kitchen,40.74085372346472,-73.98747503757477,Flatiron District
556f0aa3498e8a8ed3059191,Pig Beach,40.679431480221716,-73.98880959442909,Gowanus
4d5eb4429f67f04d1bcf63fb,BV's Burger,40.756944872447136,-73.98382274362702,Times Square
5bafe6af75eee40039d8ae47,Black Iron Burger,40.680304,-73.974894,Brooklyn
5c5344331c675b002cbf22cd,Whitmans,40.725111,-74.008039,Manhattan Community Board 2
57152093498e00f326a9ce5a,Honest Chops Burgers,40.7295689462591,-74.00083824396401,Greenwich Village
573f347c498ee00a307e3dbe,Gebhard's Beer Culture,40.778946,-73.983219,Manhattan Community Board 7
4e98cba6b8f77b7a98e870d6,Moo Burger,40.68584457538074,-73.99422868325722,Brooklyn
4a6c86e5f964a520b8d01fe3,Tom's Restaurant,40.674536980944715,-73.96321631850594,Brooklyn
5579bd50498e191d31ad8270,Brooklyn Burgers & Beer,40.67450404381487,-73.98181864255947,Brooklyn
4ded556745dd3aa41d634703,Smashburger,40.68978407181625,-73.97961795332886,Brooklyn
552f21b9498edd664395504f,Benson's,40.721878,-73.98665,Manhattan Community Board 3
3fd66200f964a52036e31ee3,"Paul's ""Da Burger Joint""",40.72851204898282,-73.98782355214927,Manhattan Community Board 3
3fd66200f964a52045ea1ee3,Jackson Hole,40.74615,-73.97749,Manhattan Community Board 6
4eb2ec5077c846fcfeb2d366,STK Midtown,40.75526151840718,-73.98288809343394,Theater District
59681d5b8b98fd6fb9b4dbb6,Hard Times Sundaes,40.691261,-73.98259,Brooklyn
53ed3b37498e4151087521a9,Bareburger,40.742693954701245,-74.02907006819072,Hudson County
4b6489b0f964a520d7bb2ae3,Lucky's Famous Burgers,40.764578154735034,-73.98764252084158,Manhattan Community Board 5
5995deb98c35dc4d2903249b,Thunder Bun,40.70225237847391,-74.01204717063905,Financial District
5b9eedc793bd63002cf79f6e,Burgerology Astoria,40.77554494936608,-73.90962660312653,Queens
534330a7498e89554e17da87,Smashburger,40.748158600458474,-73.98560391189687,Korea Town
5655e006498ed8fc704e574d,Dark Side of the Moo,40.746058623717865,-74.0445817907069,Jersey City
5113fffee0e2a0a0770660fa,BurgerFi,40.775018235924186,-73.95393186008684,Manhattan Community Board 8
5a7200d997461724ba963ae5,Next Level Burger,40.68620707868772,-73.9787515924693,Brooklyn
597e06a9270ee719137b1de0,Zinburger,40.72686504622126,-74.0365313556804,Jersey City
3fd66200f964a520cce51ee3,Trailer Park Lounge & Grill,40.74514614755673,-73.99805201534596,Manhattan Community Board 4
49d4ce02f964a5204e5c1fe3,White Star Bar,40.728072406674194,-74.05001807425982,Jersey City
5978a3f5f427de7d9ea68121,Shake Shack,40.8079332191406,-73.96401291782416,Morningside Heights
49c86272f964a52019581fe3,Bonnie's Grill,40.67431661397844,-73.98218183269694,Brooklyn
514f891de4b089e31327a95c,Harlem Shake,40.807050027706815,-73.94609916624624,Manhattan Community Board 10
4bed875a91380f478508a018,Burger One,40.775229816916685,-73.9586854420627,Manhattan Community Board 8
57d2e877498e462efba75cde,Landhaus,40.67729772942747,-73.95724788743574,Brooklyn
49dceeecf964a520c05f1fe3,HB Burger,40.756102707415664,-73.98492981296341,Times Square
4d004d2f202e224bd8fab22a,New York Burger Co.,40.7474035,-74.00406439999999,Manhattan Community Board 4
4a4e89a5f964a5209eae1fe3,White Star,40.71327915577514,-74.03979303592207,Jersey City
589109465289300929500c61,Whitmans,40.75175788782072,-74.00134810746287,Hudson Yards
4a43b04ff964a520afa61fe3,Ruby Tuesday,40.75516955471529,-73.98693800107652,Theater District
57c86b6a498e43a03acd849f,Schnipper's Quality Kitchen,40.7137184634891,-74.00904056786914,Manhattan Community Board 1
44f2fa97f964a52010381fe3,SoHo Park,40.72365745722065,-73.9966361186647,Manhattan Community Board 2
4a5a78f1f964a52064ba1fe3,Anella,40.73327191911455,-73.95801948957296,Greenpoint
567a40b1498ef19172a0b3cf,The Alcove,40.74592873256032,-73.91526311066848,Queens
540ce9d0498e8ef1a0ad6a85,Burger Village,40.67034767005951,-73.9787535965878,Brooklyn
5b5ca4a1f870fd002cafcea7,Rip's Malt Shop,40.697617,-73.971886,Brooklyn
4f5d076ce4b035e314ffe382,Burger Bistro,40.67727907350667,-73.97982964026622,Park Slope
4c48c5441b430f47c3f6a2c2,Rico chimi,40.68500140444154,-73.8604204673071,Queens
4c2b3c7c57a9c9b63a86f567,Mel's Burger Bar,40.80454679733712,-73.96632597507246,Manhattan Valley
3fd66200f964a5203fea1ee3,Good Enough to Eat,40.78591765629621,-73.9726321073054,Upper West Side
49c3df11f964a52081561fe3,Walter Foods,40.71344351717057,-73.9585818114249,Brooklyn
5c43a4e8e17910002c355cbe,Stocked Burger,40.677219,-73.963579,Brooklyn
4e18c39da8097d08b23ac35d,Allswell,40.71956685684487,-73.95591301064235,Greenpoint
4bd254bd77b29c743da18e82,The Commodore,40.71408593052304,-73.95581668684504,Brooklyn
5c072606ecb3ed00252104c0,Shake Shack,40.806602956679846,-73.94239669863656,Manhattan Community Board 10
4fde3ef6e4b09d5418211ca8,Frites'N'Meats,40.72758881663718,-74.00323522687255,Manhattan
5b6cebd5666116002c408294,Diesel and Duke,40.72292686677872,-74.04926971412702,Hudson County
55563fd7498ed1411217d872,Creamline,40.74235340536908,-74.00614912117321,Manhattan Community Board 4
49efef14f964a5201a691fe3,Johnny Mack's Bar & Grill,40.66416077600608,-73.98056747363933,Park Slope
4758483af964a520cc4c1fe3,Westville East,40.7284276229589,-73.98189363635092,Manhattan Community Board 3
57f4356d498e9b6bbc8a44f8,Milk Burger,40.80355153583704,-73.91999199112358,The Bronx
4116be80f964a520fc0b1fe3,Ulysses Folk House,40.70444213958797,-74.01008595039855,Financial District
55357d16498ed1284e2944a1,Richie's Burger Joint,40.798179663403516,-73.96928129257066,Manhattan Community Board 7
3fd66200f964a52069eb1ee3,Sweetwater Restaurant,40.71836741592055,-73.95999990648477,Brooklyn
52534235498e031d456bff8a,Bareburger,40.806088,-73.988099,Bergen County
45e94762f964a52071431fe3,Black Bear Bar & Grill,40.73893753740123,-74.03027147488059,Hudson County
4dc6c991e4cd169dc66dd58d,Wimpy's,40.799341325314856,-73.93604919362785,Manhattan Community Board 11
4aec7ec1f964a520e3c721e3,Joe Junior,40.734634,-73.985946,Manhattan Community Board 6
462a6065f964a520d9451fe3,Junior's Restaurant & Bakery,40.758349343546215,-73.98651265011574,Times Square
57c4f232498ecd018a7671e4,Harlem Shake,40.79383659736653,-73.93999542541836,Lenox Hill
49bf289bf964a5200a551fe3,Cafe Cluny,40.737538259108504,-74.0038972751964,West Village
3fd66200f964a52094e61ee3,Kenn's Broome Street Bar,40.72331594075375,-74.00320029900396,Manhattan Community Board 2
5078c4f1e4b0dad821e1f6bd,The Smith,40.77150531958815,-73.98229201694723,Manhattan Community Board 7
46797032f964a520f7471fe3,Smith & Mills,40.720088623166546,-74.00987583373329,Tribeca
4b1f3784f964a520ec2424e3,Johnny Rockets,40.738633,-74.030629,Hudson County
3fd66200f964a52067e81ee3,Toast 125,40.81486,-73.9594,Manhattan Community Board 9
50763893e4b0c06423ca521b,The Library at The Public,40.729103,-73.991635,NoHo Historic District
4ee535472c5b5fc6cd1fd9d9,The Wren,40.726322,-73.992201,Manhattan Community Board 3
4bc856e92f94d13ad75b137f,Jimbo's Hamburgers,40.80234167176706,-73.95055384160399,Manhattan Community Board 10
4a35a6fef964a520459d1fe3,Pier I Cafe,40.77979526531109,-73.98865615908811,Manhattan Community Board 7
49c7bfecf964a520bb571fe3,Buttermilk Channel,40.67592444896118,-73.99906984462297,Carroll Gardens
48510cf9f964a520a5501fe3,Restaurant Marc Forgione,40.71637984317071,-74.00962933453428,Manhattan Community Board 1
3fd66200f964a52091e61ee3,Tribeca Grill,40.7195485688156,-74.01023432493034,Manhattan Community Board 1
44281118f964a520ba311fe3,Fred's Restaurant,40.785657789223166,-73.97653947514475,Manhattan
52487385498e8d3af50faac2,The Long Island Bar,40.690642796181855,-73.99631850047321,Brooklyn
4c224b61fbe5c9b6eaa79921,Jimbos,40.81373417697713,-73.9561037819707,Manhattan Community Board 9
5b8ac81be55d8b002cc4a3ce,Sonic Drive-In,40.760244,-73.8283596,Queens
54283abd498e920cadc9692d,Slick Willie,40.728260093610864,-73.94946276978422,Brooklyn
49f26862f964a520296a1fe3,Zack's Oak Bar & Restaurant,40.74064008523523,-74.03382573472544,Hudson County
46f52f99f964a520ef4a1fe3,Sidecar,40.665320568149035,-73.98956313632414,Brooklyn
3fd66200f964a520bdea1ee3,Sardi's,40.75811186328904,-73.987556330524,Times Square
4cb06cd5aef16dcb8883b054,Sonic Drive-In,40.7740935,-74.0379511,Hudson County
54fbc4fe498e7a3139212c33,Munch,40.72087494784021,-73.84630367159843,Queens
45841feaf964a520973f1fe3,brgr,40.74615657968555,-73.99411211114095,Manhattan Community Board 5
4ba2273ff964a520a4df37e3,Jimbo's Hamburger Palace,40.81522423017631,-73.94000920888253,Manhattan Community Board 10
4b71a0b3f964a52014522de3,Jimbo's Hamburger Palace,40.80744793091153,-73.94581783206462,Manhattan Community Board 10
45e5c256f964a52046431fe3,Mudville Restaurant & Tap House,40.71533575723845,-74.00888099625213,Manhattan Community Board 1
4da4881522a5f04d67b03a55,Cafe R,40.748752521133795,-73.98975491523743,Manhattan Community Board 4
3fd66200f964a5204dea1ee3,Luke's Bar & Grill,40.77450325305382,-73.95722215905452,Manhattan Community Board 8
4a561d04f964a52077b41fe3,Burger Burger,40.70407301521319,-74.01061722952952,Manhattan Community Board 1
4b905c73f964a5203a8633e3,Wendy's,40.76904841719546,-73.83572496009037,Queens
51d88578498ef3b3e9b5e975,Pier 115 Bar & Grill,40.80366118464227,-73.9877495920349,New Jersey
525c1acc498e80d1f8814ac7,The Baroness Bar,40.75158244595828,-73.93966444998067,Long Island City
4c33a86a66e40f47d85cc88b,The Shop,40.752793,-73.981194,Midtown South
3fd66200f964a5203ee41ee3,B Bar & Grill,40.72720753631809,-73.99184225926147,NoHo Historic District
585720c9809a7703307047eb,Nathan's Famous,40.80804379003772,-73.98810267448425,Bergen County
52c1b79311d22d8305920c97,Johnny Rockets,40.72692561990137,-74.03797309235031,Jersey City
4bf44f65706e20a1a930a998,Jimbo's Hamburger Palace,40.80355847712879,-73.93808792597248,Manhattan Community Board 11
4c9bd1140313370443af4fd5,Checkers,40.708838446156705,-73.9586453139782,Brooklyn
4eefc305be7ba3ed7ae89c9e,Lillie's Times Square,40.76157588888147,-73.98607619461238,Hell's Kitchen
3fd66200f964a52084e51ee3,Eisenberg's Sandwich Shop,40.74101313041087,-73.98998276914519,Manhattan Community Board 5
4a0c616ff964a52026751fe3,Pete's Grill,40.74369686270076,-73.92575405150966,Queens
4e306eaab0fbb3b11122bb38,The Brightside Tavern,40.71807744883538,-74.05159373022637,Jersey City
4bc94241511f9521a58cadc7,White Castle,40.679864408321784,-73.84036463041224,Queens
4baaae3af964a5204f7f3ae3,White Castle,40.811698014222046,-73.90409842652738,The Bronx
3fd66200f964a52067e91ee3,Old Town Bar,40.737537,-73.989302,Union Square
526f15f8498ee9dd240b5c7d,Hudson Malone,40.7573549437635,-73.9686178277016,Manhattan Community Board 6
4a6a532cf964a5201ecd1fe3,Cafe Henri - LIC,40.742568,-73.953835,Queens
56c4cc19cd109ab57318e4f0,Checkers,40.810563,-73.953043,Manhattan Community Board 10
4bbed3adf353d13a15c87d10,Wendy's,40.805479,-73.939426,Manhattan Community Board 11
59c8394cad17894a86aa1ddb,The Loyal,40.73218246894795,-74.00346856702589,Manhattan Community Board 2
3fd66200f964a52023e41ee3,Lightship Frying Pan,40.752381771041684,-74.00961883134616,Manhattan Community Board 4
3fd66200f964a52057ee1ee3,Heights Cafe,40.69520082413794,-73.99589275866926,Brooklyn
5d30eeca3fa42a0008dee0e5,Red Hook Tavern,40.677836,-74.012036,Brooklyn
4ba29cfdf964a520490938e3,Brickyard Gastropub,40.764999684145685,-73.98789127602161,Manhattan Community Board 4
4f615c02e4b015728758e99e,Jalopy Tavern,40.68135444334983,-74.00461728614081,Brooklyn
465c180df964a5202a471fe3,Le Barricou,40.711116238491975,-73.94998796244987,Brooklyn
4e09bb7dfa767637fd396326,Bar Bruno,40.68351749855508,-73.9998304896896,Brooklyn
4b18b7ddf964a52059d523e3,Big Nick's Burger & Pizza Joint Too,40.776627162861516,-73.97912426572007,Manhattan Community Board 7
3fd66200f964a5207cf11ee3,Junior's Restaurant,40.69001145156075,-73.98173375415745,Downtown Brooklyn
4f8f4e41e4b0ffc464c863be,Morocho Peruvian Fusion,40.76159584260395,-73.97965985289171,Midtown
5745cf0a498e50f815b89a69,Snax Spot,40.756836,-73.99322,Manhattan Community Board 4
585164b77220e62219c9aeb6,4 Charles Prime Rib,40.735219495923204,-74.0006488188871,Manhattan Community Board 2
53307b5d498e2ae05d3e0da9,Steinway Burger Shack,40.76158532480047,-73.91686474938608,Queens
4a78c865f964a52068e61fe3,Joseph Leonard,40.733681436202154,-74.00176726868112,Manhattan Community Board 2
4f134a2ee4b0472046a4550e,Fresh Burger,40.79266257537088,-73.95003158743592,Manhattan Community Board 11
518fe4be498e32e3dbf8c8b4,Prime Meats @ Frieze,40.794418,-73.926009,Manhattan
4e4c7133bd413c4cc6696ba4,Burger Shack,40.796000516314585,-73.94104233826727,Manhattan Community Board 11
4b8d24daf964a5201aea32e3,Wimpy's,40.79610333828812,-73.94861590064247,East Harlem
57573cd3498e9354b97fb1fd,Harlem Burger Co.,40.80576623936885,-73.9542917639541,Manhattan Community Board 10
43334580f964a52013281fe3,Perry St,40.734453230733486,-74.0099817730103,Manhattan Community Board 2
5b205721a5a315002cda1332,Burger King,40.803078,-73.93552,Manhattan Community Board 11
57b61f2a498ed8856425737c,Broadstone Bar & Kitchen,40.704165,-74.011747,Financial District
52cf291f11d26ca5b33bcf5f,Bungalow Burger,40.811529,-73.950268,Manhattan Community Board 9
4d8cdfa6788c548114f813fd,Nick's Blue Diner,40.812295534897544,-73.92892972713986,The Bronx
5683209a498ec2f0d23e46df,Island Burgers and Shakes,40.81414349115753,-73.95938202951623,Manhattan Community Board 9
4b914e57f964a520a2b133e3,White Castle,40.81696302065138,-73.92076046340924,The Bronx
4f662556e4b03be104a5e5d9,Quick Bite,40.81732015546871,-73.95361913407693,Manhattanville
4cd31f796be6a143929e9202,Big Bites,40.68257081237448,-73.83592459612454,Queens
4b7193ecf964a520ab4e2de3,Wendy's,40.79768503957172,-73.93994227051735,Manhattan Community Board 11
4df54f64fa76abc3d873315e,Texas Chicken & Burgers,40.8131921087649,-73.94179701805115,Manhattan Community Board 10
4ccf10cb511b236ab76000ca,Piccolo's Cheesesteaks,40.737995943948164,-74.03542667005013,Hudson County
51f0a211498e19f157c2f6cc,halal truck at harlem hospital (Palomino Halal Food Truck),40.81442655869762,-73.94054292329348,Harlem
4ca65cd114c3370462dfbe3b,Kennedy Fried Chicken,40.66959733772352,-73.93387457888171,Brooklyn
4d7d6372da568cfab22979ff,Kennedy's Fried Chicken,40.815129905381,-73.9180908825374,The Bronx
4bdadb89c4e59521bcc16a08,149 grill,40.81665462530415,-73.91946894791782,The Bronx
4e3ee4fb483b04e17aa9684f,Chimi's Deli,40.759632,-74.043476,Hudson County
49ccb999f964a5208d591fe3,The Mean Fiddler,40.76031343803357,-73.98716191505318,Theater District
4a8b12c1f964a5205f0b20e3,Nectar,40.778317712525094,-73.96071279788916,Upper East Side
54adcd59498ea96bb08905dd,Foxy John's,40.754333,-73.97279,Turtle Bay
4b3709c7f964a520323f25e3,White Castle,40.80880445447685,-73.94846003147816,Manhattan Community Board 10
4a5dc5f0f964a520b2bd1fe3,Global Kitchen,40.761090006740304,-73.97895952013413,New York County
4d8d18b01d06b1f7b803293b,TSQ Brasserie,40.7598476876483,-73.98421346624926,Theater District
49f47249f964a520066b1fe3,In and Out Chicken,40.72492745471187,-73.95141994216063,Brooklyn
4bec9390b68520a17f5d1287,Characters Bar & Grill,40.76460729447683,-73.98340598670063,Manhattan Community Board 5
4197f180f964a520151e1fe3,Fabiane's,40.71673082800953,-73.95893920263242,Brooklyn
55dd44a7498ecacaca6aa8e3,Fancy Nancy Brooklyn,40.68945567450811,-73.95518118957708,Brooklyn
500d9460c84c53f005e19eb8,Murray's Cheese Bar,40.7312530262576,-74.0030256332198,Manhattan Community Board 2
523b90f411d2eb61e76f50d0,Dutch Kills Centraal,40.75353128800244,-73.93452664369404,Queens
4abfb223f964a520b39120e3,Carpe Diem Pub & Restaurant,40.754469747859396,-74.03151719049039,Hudson County
423e0e80f964a52049201fe3,Dalton's Bar & Grill,40.759256091378646,-73.99202422088419,Manhattan Community Board 4
4b212d63f964a520c63724e3,Harrington's Bar & Grill,40.748834713241955,-73.99227891954176,Manhattan Community Board 5
4a7b560df964a520b7ea1fe3,Coliseum Bar & Restaurant,40.767556947011286,-73.98328443789092,Manhattan Community Board 5
